,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Mode
426,10.29,0.31,-0.97,-0.57,-0.03,-0.0,1.0
427,10.07,0.32,-0.39,-0.77,-0.38,0.01,1.0
428,10.5,0.36,0.41,-0.45,-0.35,-0.57,1.0
429,10.86,0.84,-0.31,-0.46,-0.65,-0.77,1.0
430,10.15,0.97,-0.49,-0.66,0.08,0.12,1.0
431,10.29,0.98,-0.33,-0.66,0.06,-0.0,1.0
432,9.88,0.74,-0.89,-0.64,-0.16,-0.05,1.0
433,10.39,0.04,-0.49,-0.58,-0.21,-0.08,1.0
434,10.51,0.24,0.47,-0.66,-0.39,0.06,1.0
435,10.13,0.34,0.65,-0.6,0.01,-0.04,1.0
436,10.35,0.89,0.03,-0.6,-0.02,-0.1,1.0
437,9.91,-0.05,0.62,-0.48,-0.19,-0.1,1.0
438,10.24,0.06,0.71,-0.49,-0.18,-0.09,1.0
439,10.08,0.21,0.39,-0.59,-0.2,-0.02,1.0
440,9.9,0.05,1.68,-0.7,0.44,-0.02,1.0
441,10.0,-0.04,1.74,-0.65,0.13,-0.02,1.0
442,9.5,0.41,1.87,-0.72,0.05,-0.16,1.0
443,10.28,0.17,1.36,-0.78,0.08,-0.13,1.0
444,10.09,0.38,1.27,-0.46,-0.03,0.0,1.0
445,9.61,0.22,1.98,-0.76,0.04,0.1,1.0
446,10.32,0.47,1.19,-0.51,-0.39,-0.1,1.0
447,10.25,0.39,1.12,-0.66,-0.36,0.03,1.0
448,10.48,0.43,0.59,-0.58,-0.14,-0.01,1.0
449,10.15,0.48,0.46,-0.6,0.02,-0.04,1.0
450,10.06,0.29,0.26,-0.58,-0.01,-0.02,1.0
451,9.81,0.38,-0.06,-0.62,-0.18,-0.06,1.0
452,10.11,0.36,-0.07,-0.65,-0.02,-0.05,1.0
453,10.27,0.49,0.05,-0.62,-0.01,-0.04,1.0
454,9.86,0.38,1.83,-0.59,-0.17,-0.04,1.0
455,9.87,0.19,1.7,-0.6,-0.25,0.02,1.0
456,10.38,0.39,1.6,-0.63,-0.24,0.05,1.0
457,10.36,0.13,1.39,-0.57,-0.23,0.01,1.0
458,10.22,0.29,1.68,-0.52,-0.72,-0.02,1.0
459,10.34,0.36,1.54,-0.62,0.58,-0.05,1.0
460,10.18,0.3,1.79,-0.61,0.55,-0.06,1.0
461,9.92,0.35,2.37,-0.61,-0.05,-0.03,1.0
462,10.19,0.38,1.18,-0.63,-0.5,-0.02,1.0
463,10.09,0.41,1.86,-0.65,0.44,-0.06,1.0
464,9.92,0.48,2.34,-0.59,0.33,-0.07,1.0
465,10.42,0.52,1.24,-0.56,-0.52,-0.03,1.0
466,9.99,0.46,1.36,-0.61,-0.2,-0.02,1.0
467,10.18,0.47,1.3,-0.62,-0.2,-0.02,1.0
468,9.61,0.45,0.92,-0.6,-0.11,-0.07,1.0
469,9.49,0.54,0.73,-0.62,-0.03,-0.03,1.0
470,9.65,0.32,0.91,-0.69,-0.15,-0.04,1.0
471,9.84,0.51,0.57,-0.67,-0.09,0.0,1.0
472,10.06,0.43,2.11,-0.58,-0.08,-0.04,1.0
473,10.11,0.45,1.88,-0.64,-0.32,0.03,1.0
474,9.98,0.31,1.38,-0.61,-0.14,0.01,1.0
475,9.73,0.23,1.26,-0.64,0.3,0.01,1.0
476,10.43,0.22,0.93,-0.61,-0.07,-0.02,1.0
477,10.22,0.28,0.9,-0.59,0.02,-0.01,1.0
478,10.37,0.03,-0.45,-0.56,-0.11,0.02,1.0
479,10.3,0.29,-0.09,-0.62,-0.13,-0.0,1.0
480,10.11,0.15,-0.15,-0.62,-0.07,-0.02,1.0
481,10.17,0.1,-0.4,-0.59,-0.01,-0.01,1.0
482,10.33,0.16,0.05,-0.58,-0.44,0.0,1.0
483,10.3,0.09,-0.2,-0.62,-0.02,0.03,1.0
484,10.09,-0.34,1.3,-0.69,0.21,0.03,1.0
485,10.19,0.22,-0.68,-0.6,-0.07,-0.01,1.0
486,10.18,0.21,-0.79,-0.61,-0.04,-0.01,1.0
487,10.06,0.17,-0.93,-0.62,0.05,-0.03,1.0
488,9.97,0.53,-1.0,-0.72,-0.11,-0.0,1.0
489,10.33,0.4,-0.69,-0.63,-0.03,-0.02,1.0
490,10.2,0.19,-0.58,-0.55,-0.06,0.05,1.0
491,9.35,0.21,0.06,-0.64,-0.06,0.0,1.0
492,10.51,0.19,-0.59,-0.43,-0.02,-0.01,1.0
493,10.47,-0.08,-1.11,-0.58,-0.14,-0.06,1.0
494,10.16,-0.27,-1.13,-0.55,0.11,-0.03,1.0
495,10.13,-0.1,-0.04,-0.56,0.04,-0.07,1.0
496,10.2,-0.1,-0.21,-0.57,0.14,-0.01,1.0
497,9.75,-0.22,-0.18,-0.57,0.1,0.03,1.0
498,9.97,-0.0,1.26,-0.6,0.09,-0.02,1.0
499,10.24,-0.17,0.67,-0.62,-0.07,-0.03,1.0
500,9.97,0.19,0.21,-0.48,-0.14,-0.15,1.0
501,10.2,0.34,0.15,-0.59,0.04,-0.03,1.0
502,10.12,0.45,0.08,-0.62,0.04,-0.01,1.0
503,9.85,0.12,1.07,-0.56,0.21,-0.04,1.0
504,9.64,0.51,1.13,-0.57,0.07,-0.05,1.0
505,9.77,0.59,1.05,-0.66,-0.06,-0.05,1.0
506,10.35,0.58,0.25,-0.58,-0.06,-0.03,1.0
507,9.91,0.74,0.28,-0.64,0.09,0.01,1.0
508,10.12,0.44,-0.73,-0.57,0.02,-0.06,1.0
509,10.21,0.37,-0.85,-0.63,-0.07,-0.01,1.0
510,10.25,0.35,0.31,-0.59,0.22,0.02,1.0
511,9.88,0.39,-0.08,-0.59,-0.37,-0.03,1.0
512,9.78,0.39,-1.08,-0.6,-0.13,0.01,1.0
513,9.81,0.47,-1.14,-0.57,-0.08,-0.02,1.0
514,9.88,0.27,-1.65,-0.45,-0.05,-0.1,1.0
515,9.96,0.66,-1.82,-0.42,0.05,-0.03,1.0
516,10.17,0.29,-0.87,-0.6,-0.01,-0.03,1.0
517,10.31,0.51,-0.64,-0.62,0.03,0.01,1.0
518,10.38,0.57,-0.74,-0.59,-0.04,-0.03,1.0
519,10.17,0.24,-0.81,-0.51,-0.06,-0.02,1.0
520,10.2,0.34,-0.88,-0.55,-0.12,-0.01,1.0
521,10.2,0.16,-1.33,-0.52,-0.12,0.02,1.0
522,10.01,0.29,-1.53,-0.53,-0.11,-0.02,1.0
523,10.27,0.09,-1.65,-0.61,0.0,-0.04,1.0
524,9.93,0.09,-1.75,-0.62,-0.08,-0.04,1.0
525,9.79,0.45,-1.82,-0.61,-0.08,-0.12,1.0
526,9.85,0.38,-2.35,-0.61,-0.11,-0.1,1.0
527,9.48,0.49,-2.01,-0.63,0.06,-0.04,1.0
528,9.53,0.57,-1.15,-0.6,0.21,-0.01,1.0
529,9.74,0.96,0.91,-0.61,0.56,0.05,1.0
530,10.95,0.54,1.38,-0.66,0.03,0.03,1.0
531,10.19,0.5,0.28,-0.59,-0.09,-0.02,1.0
532,10.22,0.54,-0.03,-0.59,-0.27,-0.02,1.0
533,10.0,0.62,-0.18,-0.57,0.05,-0.06,1.0
534,10.26,0.37,-0.1,-0.56,-0.21,-0.01,1.0
535,10.14,0.49,0.02,-0.61,0.12,-0.04,1.0
536,10.48,0.39,-0.31,-0.57,0.02,-0.04,1.0
537,10.27,0.37,-0.57,-0.54,-0.29,-0.01,1.0
538,10.34,0.4,0.34,-0.61,0.04,-0.07,1.0
539,10.64,-0.04,1.29,-0.74,0.08,-0.05,1.0
540,9.57,0.68,0.93,-0.67,-0.1,-0.03,1.0
541,10.16,0.28,0.45,-0.59,-0.02,-0.06,1.0
542,10.24,0.38,0.29,-0.76,-0.08,0.02,1.0
543,10.15,0.17,0.6,-0.54,-0.25,-0.03,1.0
544,10.24,0.29,0.62,-0.6,-0.11,-0.03,1.0
545,10.1,0.44,0.19,-0.6,-0.16,-0.03,1.0
546,10.25,0.32,0.35,-0.6,-0.15,0.01,1.0
547,10.17,0.37,-0.04,-0.59,-0.05,-0.01,1.0
548,9.85,0.34,0.19,-0.62,-0.27,-0.11,1.0
549,10.14,0.4,0.04,-0.63,-0.06,-0.02,1.0
550,10.07,0.34,1.08,-0.68,-0.14,0.01,1.0
551,10.32,0.37,0.72,-0.65,0.03,-0.0,1.0
552,10.08,0.35,1.44,-0.53,-0.3,-0.01,1.0
553,10.18,0.4,1.34,-0.62,-0.05,-0.04,1.0
554,10.18,0.51,1.13,-0.59,-0.08,-0.03,1.0
555,10.13,0.4,1.62,-0.6,-0.2,-0.03,1.0
556,10.02,0.31,2.22,-0.67,0.22,-0.0,1.0
557,9.9,0.18,2.37,-0.65,0.2,-0.01,1.0
558,10.19,0.24,1.71,-0.56,-0.21,-0.03,1.0
559,10.38,0.42,1.49,-0.38,-0.46,-0.11,1.0
560,9.71,0.48,0.28,-0.48,-0.11,-0.12,1.0
561,10.11,0.62,1.51,-0.51,0.05,-0.01,1.0
562,9.54,0.71,0.66,-0.56,-0.11,-0.02,1.0
563,10.43,0.4,0.85,-0.75,-0.19,-0.05,1.0
564,10.17,0.4,1.06,-0.71,-0.27,-0.05,1.0
565,10.26,0.3,0.83,-0.67,-0.25,-0.06,1.0
566,10.26,0.35,0.78,-0.64,-0.36,-0.06,1.0
567,10.27,0.34,0.49,-0.58,0.04,-0.02,1.0
568,10.23,0.35,0.42,-0.51,-0.03,-0.03,1.0
569,10.1,0.45,0.22,-0.42,-0.04,-0.02,1.0
570,10.17,0.63,-1.07,-0.66,-0.11,0.0,1.0
571,10.13,0.58,-1.16,-0.59,0.13,-0.03,1.0
572,10.25,0.75,-0.53,-0.59,-0.05,-0.04,1.0
573,10.41,0.37,-1.11,-0.73,0.16,-0.05,1.0
574,10.23,0.47,-1.07,-0.67,-0.25,-0.09,1.0
575,10.1,0.74,-1.45,-0.75,-0.17,-0.13,1.0
576,10.07,0.28,0.91,-0.58,0.21,0.01,1.0
577,10.32,0.09,1.14,-0.56,0.17,-0.06,1.0
578,9.93,0.31,0.13,-0.52,-0.31,-0.14,1.0
579,10.37,0.38,0.01,-0.59,-0.17,-0.0,1.0
580,10.29,0.29,0.01,-0.64,-0.19,-0.09,1.0
581,9.85,0.62,-0.36,-0.59,-0.07,-0.08,1.0
582,11.53,0.66,-1.03,-0.64,-0.23,-0.07,1.0
583,10.2,0.77,-0.37,-0.59,-0.44,0.01,1.0
584,9.7,0.48,-1.84,-0.71,0.55,0.04,1.0
585,10.2,0.61,1.08,-0.52,0.47,-0.02,1.0
586,10.19,0.79,1.27,-0.92,-0.23,-0.02,1.0
587,9.93,0.51,1.47,-0.62,-0.11,-0.11,1.0
588,10.32,0.93,0.24,-0.6,-0.01,-0.02,1.0
589,10.19,0.5,0.82,-0.61,-0.16,-0.03,1.0
590,10.21,0.42,0.64,-0.6,-0.05,-0.05,1.0
591,10.34,0.37,0.42,-0.58,-0.34,-0.07,1.0
592,10.33,0.65,0.25,-0.64,0.03,-0.02,1.0
593,10.12,0.48,-0.13,-0.65,0.07,0.0,1.0
594,10.2,0.59,-0.34,-0.6,0.06,-0.05,1.0
595,10.19,0.95,0.12,-0.58,0.02,-0.07,1.0
596,10.23,0.86,-0.2,-0.63,-0.09,0.12,1.0
597,9.9,0.66,0.34,-0.5,-0.14,-0.02,1.0
598,9.43,0.8,0.07,-0.85,0.23,-0.17,1.0
599,11.01,0.5,-0.07,-0.67,0.31,-0.09,1.0
600,9.78,1.0,0.46,-0.63,0.04,-0.09,1.0
601,10.12,1.05,0.06,-0.43,-0.25,-0.06,1.0
602,9.98,0.64,0.01,-0.42,-0.14,0.04,1.0
603,10.21,0.62,-0.39,-0.48,-0.24,0.12,1.0
604,9.9,0.11,-0.6,-0.44,-0.06,0.07,1.0
605,10.14,0.12,-0.61,-0.44,-0.06,0.11,1.0
606,10.09,0.16,-0.74,-0.46,-0.05,0.08,1.0
607,10.03,0.27,-0.8,-0.49,-0.05,0.08,1.0
608,10.31,0.21,1.01,-0.57,-0.09,0.05,1.0
609,10.25,0.22,0.92,-0.6,-0.07,-0.0,1.0
610,10.28,-0.03,0.01,-0.59,0.02,-0.07,1.0
611,10.36,-0.09,0.42,-0.63,-0.03,-0.01,1.0
612,10.32,-0.25,0.58,-0.59,-0.03,-0.03,1.0
613,9.74,0.03,0.62,-0.58,-0.19,-0.04,1.0
614,10.07,0.01,0.2,-0.55,-0.12,-0.04,1.0
615,9.88,-0.04,0.04,-0.55,0.05,-0.0,1.0
616,10.4,0.59,-0.51,-0.56,-0.03,0.01,1.0
617,10.19,0.51,-1.06,-0.59,-0.0,-0.02,1.0
618,10.17,0.54,-0.75,-0.59,0.16,0.0,1.0
619,10.08,0.33,0.65,-0.59,0.39,-0.04,1.0
620,9.64,0.37,-0.78,-0.57,0.0,-0.09,1.0
621,9.63,0.66,-0.65,-0.63,-0.07,-0.05,1.0
622,9.54,0.85,-1.03,-0.7,-0.27,-0.11,1.0
623,10.12,0.7,-0.86,-0.6,0.09,-0.03,1.0
624,10.46,0.31,-0.75,-0.61,0.08,0.01,1.0
625,10.2,0.25,-0.3,-0.61,-0.14,-0.05,1.0
626,10.04,0.36,-0.39,-0.59,0.2,-0.08,1.0
627,10.18,0.34,-0.49,-0.51,-0.11,-0.15,1.0
628,10.18,0.78,-0.78,-0.57,0.06,-0.1,1.0
629,10.13,0.71,-0.63,-0.59,0.07,-0.11,1.0
630,10.1,0.17,-0.68,-0.53,0.04,-0.04,1.0
631,10.36,0.26,-0.18,-0.59,-0.04,-0.09,1.0
632,10.29,0.68,-0.63,-0.6,-0.1,-0.03,1.0
633,10.01,0.74,-0.58,-0.62,0.01,-0.03,1.0
634,10.24,0.77,-0.67,-0.59,0.03,-0.03,1.0
635,9.86,0.65,0.22,-0.66,0.16,0.0,1.0
636,10.01,0.68,-1.1,-0.61,-0.15,-0.01,1.0
637,10.08,0.62,-1.45,-0.58,-0.19,-0.07,1.0
638,9.92,0.62,-1.46,-0.61,0.13,-0.03,1.0
639,10.1,0.66,-1.18,-0.61,0.14,-0.04,1.0
640,10.1,1.02,-1.5,-0.71,-0.21,-0.12,1.0
641,10.06,0.77,-1.04,-0.64,0.04,-0.05,1.0
642,10.3,0.65,-1.58,-0.58,0.05,-0.0,1.0
643,10.82,0.76,-0.63,-0.57,0.08,-0.02,1.0
644,10.54,0.77,-0.81,-0.56,0.19,-0.08,1.0
645,9.83,0.6,-0.14,-0.56,0.15,0.02,1.0
646,9.88,0.67,-0.54,-0.62,-0.03,-0.05,1.0
647,9.45,1.24,-0.44,-0.76,-0.13,-0.0,1.0
648,9.97,1.31,-1.18,-0.61,-0.07,-0.07,1.0
649,10.11,1.7,-1.25,-0.61,-0.08,-0.07,1.0
650,10.08,1.73,-1.1,-0.65,-0.1,-0.07,1.0
651,9.91,1.73,-1.4,-0.63,-0.02,-0.1,1.0
652,10.17,1.23,-0.28,-0.42,0.03,0.02,1.0
653,10.43,1.17,-0.34,-0.34,0.28,0.23,1.0
654,9.63,1.4,-0.16,-0.44,0.32,0.27,1.0
655,10.23,1.31,-0.95,-0.51,-0.31,0.04,1.0
656,10.54,0.71,-0.91,-0.51,-0.2,0.05,1.0
657,10.4,0.15,-0.84,-0.56,0.23,0.23,1.0
658,10.44,0.15,-0.66,-0.58,0.23,0.23,1.0
659,10.47,0.1,-0.42,-0.62,0.28,0.15,1.0
660,9.84,-0.32,-0.07,-0.63,0.26,-0.03,1.0
661,10.25,-0.31,0.46,-0.69,0.35,0.02,1.0
662,10.05,-0.04,1.39,-0.67,0.14,-0.07,1.0
663,10.24,0.33,0.53,-0.55,-0.14,-0.08,1.0
664,10.12,0.39,0.42,-0.58,-0.07,-0.09,1.0
665,10.15,0.35,0.24,-0.59,-0.05,-0.07,1.0
666,10.21,0.46,0.29,-0.55,-0.08,-0.05,1.0
667,10.38,0.46,0.02,-0.57,-0.03,-0.07,1.0
668,10.29,0.44,0.14,-0.62,0.08,-0.05,1.0
669,10.32,0.38,1.0,-0.56,-0.37,0.0,1.0
670,10.29,0.39,0.38,-0.64,-0.24,-0.04,1.0
671,10.48,0.18,0.08,-0.64,0.19,0.0,1.0
672,10.31,0.39,0.04,-0.67,0.12,-0.05,1.0
673,10.16,0.36,-0.2,-0.58,-0.1,-0.1,1.0
674,10.24,0.32,-0.13,-0.57,-0.06,-0.06,1.0
675,10.26,0.47,-0.43,-0.58,-0.06,-0.05,1.0
676,9.31,0.79,-0.62,-0.68,-0.19,-0.24,1.0
677,10.18,0.63,-0.82,-0.63,-0.13,-0.01,1.0
678,10.01,0.68,-1.29,-0.63,-0.05,-0.03,1.0
679,10.12,0.7,-1.09,-0.61,0.0,-0.04,1.0
680,10.17,0.45,-1.57,-0.59,-0.09,-0.04,1.0
681,9.99,0.63,-1.52,-0.61,0.17,-0.06,1.0
682,10.09,0.41,0.16,-0.62,0.27,0.02,1.0
683,10.05,0.51,0.87,-0.57,0.26,-0.03,1.0
684,10.17,0.43,0.02,-0.54,-0.01,-0.06,1.0
685,10.33,0.77,-0.89,-0.61,-0.02,-0.06,1.0
686,9.59,0.65,0.37,-0.62,0.13,-0.14,1.0
687,11.41,0.65,-0.39,-0.61,-0.12,0.13,1.0
688,9.73,0.98,0.17,-0.52,-0.2,-0.06,1.0
689,9.85,0.99,0.12,-0.56,0.05,0.08,1.0
690,10.93,0.66,0.41,-0.54,-0.13,-0.03,1.0
691,10.48,0.61,-0.12,-0.68,-0.12,0.07,1.0
692,10.55,0.19,0.24,-0.61,0.06,0.02,1.0
693,9.76,0.25,0.18,-0.61,0.08,-0.03,1.0
694,9.67,0.47,0.97,-0.62,0.03,-0.08,1.0
695,10.44,0.37,-0.08,-0.59,0.08,-0.07,1.0
696,10.24,0.93,-0.13,-0.58,-0.28,-0.11,1.0
697,9.82,0.88,-0.04,-0.56,-0.2,-0.07,1.0
698,10.76,-0.07,0.08,-0.6,0.04,-0.1,1.0
699,10.1,0.27,-0.58,-0.58,-0.09,-0.05,1.0
700,10.32,0.52,-0.44,-0.57,-0.02,-0.04,1.0
701,10.18,0.56,-0.81,-0.57,0.08,-0.03,1.0
702,9.91,0.46,-0.58,-0.6,0.06,-0.05,1.0
703,10.21,0.66,-0.57,-0.58,-0.04,-0.07,1.0
704,9.69,1.12,-0.36,-0.59,-0.03,-0.08,1.0
705,10.24,0.21,0.17,-0.64,0.15,0.06,1.0
706,10.14,0.87,-0.69,-0.57,0.09,-0.09,1.0
707,9.79,0.91,1.29,-0.66,-0.01,-0.03,1.0
708,10.28,0.78,-0.32,-0.58,0.16,0.04,1.0
709,10.12,0.77,-0.25,-0.62,0.11,-0.03,1.0
710,10.22,0.76,-0.38,-0.56,0.16,-0.1,1.0
711,10.57,0.9,-0.51,-0.6,0.09,-0.01,1.0
712,10.07,0.66,-0.09,-0.58,0.0,-0.03,1.0
713,10.07,0.76,-0.41,-0.6,0.06,-0.04,1.0
714,10.39,0.72,-1.01,-0.56,0.18,0.02,1.0
715,10.11,0.56,0.74,-0.63,0.31,-0.08,1.0
716,10.31,-0.06,-0.11,-0.53,-0.12,0.14,1.0
717,10.73,-0.2,-0.3,-0.59,-0.12,0.09,1.0
718,10.43,-0.56,-0.05,-0.6,0.02,0.09,1.0
719,10.18,-0.45,-0.07,-0.55,-0.09,0.01,1.0
720,10.03,0.08,-0.17,-0.8,0.27,-0.06,1.0
721,9.84,0.07,1.07,-0.61,0.24,-0.1,1.0
722,10.18,0.45,1.25,-0.58,-0.0,-0.12,1.0
723,9.76,0.29,0.99,-0.56,-0.04,-0.05,1.0
724,9.5,0.28,0.75,-0.63,0.16,-0.07,1.0
725,9.85,0.08,0.64,-0.64,0.08,0.01,1.0
726,10.23,0.29,0.15,-0.62,-0.09,-0.04,1.0
727,10.28,0.46,0.28,-0.61,-0.01,-0.02,1.0
728,10.09,0.37,1.18,-0.61,-0.02,-0.03,1.0
729,10.47,0.31,1.11,-0.36,0.04,-0.1,1.0
730,10.31,0.32,-0.24,-0.6,-0.01,-0.01,1.0
731,10.03,0.16,-0.65,-0.61,0.13,-0.02,1.0
732,10.4,0.23,0.43,-0.76,0.05,0.01,1.0
733,9.97,0.66,0.9,-0.48,0.07,-0.05,1.0
734,10.25,0.48,0.43,-0.59,0.07,-0.02,1.0
735,9.96,0.25,-0.32,-0.81,0.02,0.03,1.0
736,10.08,0.62,1.55,-0.61,-0.11,-0.02,1.0
737,10.88,0.45,-0.75,-0.59,-0.02,-0.01,1.0
738,10.23,0.46,0.15,-0.57,-0.02,0.01,1.0
739,9.73,0.02,-0.38,-0.8,0.03,0.11,1.0
740,10.78,0.11,-0.27,-0.62,0.16,-0.05,1.0
741,10.06,-0.02,0.4,-0.63,0.06,-0.04,1.0
742,10.28,0.03,-0.13,-0.53,-0.26,0.02,1.0
743,9.83,0.45,0.06,-0.66,-0.15,-0.1,1.0
744,10.31,0.56,-0.26,-0.6,0.08,-0.06,1.0
745,10.13,0.24,0.66,-0.56,-0.07,-0.01,1.0
746,10.88,0.03,-1.46,-0.69,-0.27,-0.11,1.0
747,10.02,0.14,-0.48,-0.52,0.11,-0.19,1.0
748,10.23,0.27,-0.31,-0.66,-0.06,-0.0,1.0
749,9.43,-0.29,-0.09,-0.56,-0.07,0.14,1.0
750,9.63,0.2,0.31,-0.59,0.05,-0.08,1.0
751,10.18,0.27,0.74,-0.65,-0.04,0.0,1.0
752,10.35,0.26,-0.49,-0.68,-0.02,-0.04,1.0
753,10.11,0.36,-0.21,-0.66,0.02,-0.05,1.0
754,9.8,0.57,-0.17,-0.75,0.17,0.22,1.0
755,10.26,0.02,-0.52,-0.73,-0.22,0.0,1.0
756,9.41,0.55,0.06,-0.61,-0.19,0.09,1.0
757,9.99,0.38,-1.22,-0.6,0.34,0.12,1.0
758,10.22,-0.21,0.96,-0.87,0.43,0.03,1.0
759,10.13,-0.27,1.15,-0.6,0.25,-0.02,1.0
